dataset,model,objective,seed,sequence_length,downsample,agg_feats,folds,epochs,batch_size,normalize,use_cat,device,run_tag,tune_cutoff_steps,tune_smooth_values,tune_alternating,wandb_enabled,wandb_project,wandb_entity,wandb_group,wandb_name,wandb_mode,wandb_tags,wandb_log_artifacts,postprocess_objectives,prediction_dir,row_type,stage,postprocess_objective,optimized_metric,metric,tolerance,score,params,source_path,run_id,run_dir,density_prior,best_metric,lr,weight_decay,clip_grad_norm,score_after_train,eval_every,gaussian_sigma,tolerances,target_tolerances,runtime_sec
sleep,gru,density_hard,2,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,['density_hard'],experiments/sleep/gru/density_hard/seed_2_objective_e20_bs32_eval5/predictions,tolerance,tuned,density_hard,mf1,mf1,300.0,0.8276377079980578,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_hard/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_2_objective_e20_bs32_eval5,sparse,mAP,0.003,0.0,0.1,True,5.0,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",793.473116191999
sleep,gru,density_hard,2,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,['density_hard'],experiments/sleep/gru/density_hard/seed_2_objective_e20_bs32_eval5/predictions,tolerance,tuned,density_hard,mf1,mf1,360.0,0.8358528407937957,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/density_hard/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/density_hard/seed_2_objective_e20_bs32_eval5,sparse,mAP,0.003,0.0,0.1,True,5.0,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",793.473116191999
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,summary,default,gau,,mAP,,0.581313101728671,{},experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,summary,default,gau,,mf1,,0.6780563280598458,{},experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,summary,tuned,gau,mAP,mAP,,0.5834302570919555,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,summary,tuned,gau,mAP,mf1,,0.6793197469889245,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,gau,mAP,mAP,12.0,0.0561714076519694,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,gau,mAP,mAP,36.0,0.346715352676006,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,gau,mAP,mAP,60.0,0.5054856773232699,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,gau,mAP,mAP,90.0,0.5957855571774262,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,gau,mAP,mAP,120.0,0.6472764748146109,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,gau,mAP,mAP,150.0,0.6816715592276057,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,gau,mAP,mAP,180.0,0.7120856491572767,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,gau,mAP,mAP,240.0,0.7429995132088758,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,gau,mAP,mAP,300.0,0.7646405669187718,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,gau,mAP,mAP,360.0,0.7814708127637431,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,summary,tuned,gau,mf1,mAP,,0.5804886078593238,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,summary,tuned,gau,mf1,mf1,,0.6804184729763307,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,gau,mf1,mf1,12.0,0.2051083201285761,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,gau,mf1,mf1,36.0,0.5262881765389207,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,gau,mf1,mf1,60.0,0.6485211277783849,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,gau,mf1,mf1,90.0,0.7075253185410553,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,gau,mf1,mf1,120.0,0.7413165091832803,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,gau,mf1,mf1,150.0,0.7630609098057475,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,gau,mf1,mf1,180.0,0.7801842554011907,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,gau,mf1,mf1,240.0,0.798893304890218,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,gau,mf1,mf1,300.0,0.8117116954178152,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,gau,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['gau'],experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,gau,mf1,mf1,360.0,0.8215751120781172,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/gau/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,hard,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['hard'],experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5/predictions,summary,default,hard,,mAP,,0.5535573947387356,{},experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,hard,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['hard'],experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5/predictions,summary,default,hard,,mf1,,0.6827217225178397,{},experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,hard,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['hard'],experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5/predictions,summary,tuned,hard,mAP,mAP,,0.5855950637607844,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,hard,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['hard'],experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5/predictions,summary,tuned,hard,mAP,mf1,,0.6897055331455744,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,hard,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['hard'],experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,hard,mAP,mAP,12.0,0.1226174891137702,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,hard,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['hard'],experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,hard,mAP,mAP,36.0,0.4232856879589944,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,hard,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['hard'],experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,hard,mAP,mAP,60.0,0.5230207897636281,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,hard,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,['hard'],experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,hard,mAP,mAP,90.0,0.588788820073644,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/hard/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
